SDG Sold To Party;Ship To;SDG Sold To Party Name;Ship To Party;Country Code;SDG S/O Number;Material;Purchase order item;Order Qty;RequestDeliveryDate;OTX Date Created;Order Type;Surface;Delivered Qty;Thickness;Created By;In Production Qty;Final Qty;Status Description;Reason;Ncode
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637050;542PTE020NH0161;190;2500;07.09.2026;18.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5528M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637050;542PTE020NH0161;210;2500;14.09.2026;18.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5528M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637050;542PTE020NH0161;230;2500;21.09.2026;18.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5528M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637050;542PTE020NH0161;250;2500;28.09.2026;18.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5528M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637229;542PTE020NH0162;10;7000;06.07.2026;19.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5503M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637229;542PTE020NH0162;30;7000;13.07.2026;19.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5503M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637229;542PTE020NH0162;50;7000;20.07.2026;19.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5503M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637229;542PTE020NH0162;70;7000;27.07.2026;19.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5503M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637229;542PTE020NH0162;90;7000;03.08.2026;19.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5503M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637229;542PTE020NH0162;110;7000;10.08.2026;19.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5503M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637229;542PTE020NH0162;130;7000;17.08.2026;19.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5503M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637229;542PTE020NH0162;150;7000;24.08.2026;19.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5503M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637229;542PTE020NH0162;170;7000;31.08.2026;19.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5503M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637229;542PTE020NH0162;190;7000;07.09.2026;19.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5503M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637229;542PTE020NH0162;210;7000;14.09.2026;19.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5503M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637229;542PTE020NH0162;230;7000;21.09.2026;19.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5503M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637229;542PTE020NH0162;250;7000;28.09.2026;19.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5503M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000637229;542PTE020NH0162;270;7000;06.07.2026;19.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N5503M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000642203;542PTE015NH0078;10;1000;10.08.2026;18.06.2026;MTO;2H;0;0.15;C.SCHNELL;0;0;;;N16811M CZ
0001026806;0001026806;TE CONNECTIVITY CZECH S.R.O.;TE CONNECTIVITY CZECH S.R.O.;CZ;1000642208;542PTE030NH0074;10;1000;20.07.2026;18.06.2026;MTO;2H;0;0.3;C.SCHNELL;0;0;;;N16797M CZ
A2066132;A2062622;TE Connectivity CORPORATION;Federal-Mogul Powertrain LLC;US;1000638997;542PTQ030NH0151;30;31000;06.07.2026;29.05.2026;MTO;2H;0;0.3;ME.KELLER;76000;0;;;N17634
A2066132;A2062622;TE Connectivity CORPORATION;Federal-Mogul Powertrain LLC;US;1000638997;542PTE015NH0088;50;3200;06.07.2026;29.05.2026;MTO;2H;0;0.15;ME.KELLER;13;3344;;;N17636
A2066132;A2062622;TE Connectivity CORPORATION;Federal-Mogul Powertrain LLC;US;1000638997;542PTE025NH0168;70;3200;06.07.2026;29.05.2026;MTO;2H;0;0.25;ME.KELLER;0;3144;;;N17635
A2066132;A2062622;TE Connectivity CORPORATION;Federal-Mogul Powertrain LLC;US;1000638997;542PTE020NH0071;90;9000;06.07.2026;29.05.2026;MTO;2H;0;0.2;ME.KELLER;18000;0;;;N17637
0001037070;A2056160;TE CONNECTIVITY BRASIL INDUSTRIA DE;Container Service Tieman & Sohn;BR;1000629474;542PTE025NH0139;10;3000;03.08.2026;30.03.2026;MTO;2H;0;0.25;C.SCHNELL;0;0;;;N15227M BR
0001037070;A2056160;TE CONNECTIVITY BRASIL INDUSTRIA DE;Container Service Tieman & Sohn;BR;1000629479;542PTE014NH0012;10;2000;06.07.2026;30.03.2026;MTO;2H;0;0.14;C.SCHNELL;0;0;;;N15221M BR
0001037070;A2056160;TE CONNECTIVITY BRASIL INDUSTRIA DE;Container Service Tieman & Sohn;BR;1000641273;542PTE014NH0011;10;5000;27.07.2026;12.06.2026;MTO;2H;0;0.14;C.SCHNELL;0;0;;;N15222M BR
0001037070;A2056160;TE CONNECTIVITY BRASIL INDUSTRIA DE;Container Service Tieman & Sohn;BR;1000641275;542PTE014NH0011;10;5000;10.08.2026;12.06.2026;MTO;2H;0;0.14;C.SCHNELL;0;0;;;N15222M BR
0001037070;A2056160;TE CONNECTIVITY BRASIL INDUSTRIA DE;Container Service Tieman & Sohn;BR;1000641662;542PTE014NH0012;10;4000;10.08.2026;16.06.2026;MTO;2H;0;0.14;C.SCHNELL;0;0;;;N15221M BR
0001037070;A2056160;TE CONNECTIVITY BRASIL INDUSTRIA DE;Container Service Tieman & Sohn;BR;1000642115;542PTE015NH0056;10;1500;27.07.2026;17.06.2026;MTO;2H;0;0.15;C.SCHNELL;0;0;;;N15223M BR
0001037070;A2056160;TE CONNECTIVITY BRASIL INDUSTRIA DE;Container Service Tieman & Sohn;BR;1000642116;542PTE015NH0056;10;3000;17.08.2026;17.06.2026;MTO;2H;0;0.15;C.SCHNELL;0;0;;;N15223M BR
0001037070;A2056160;TE CONNECTIVITY BRASIL INDUSTRIA DE;Container Service Tieman & Sohn;BR;1000642122;542PTE014NH0011;10;7000;05.10.2026;18.06.2026;MTO;2H;0;0.14;C.SCHNELL;0;0;;;N15222M BR
0001037070;A2056160;TE CONNECTIVITY BRASIL INDUSTRIA DE;Container Service Tieman & Sohn;BR;1000642125;542PTE025NH0139;10;3000;12.10.2026;18.06.2026;MTO;2H;0;0.25;C.SCHNELL;0;0;;;N15227M BR
0001037070;A2056160;TE CONNECTIVITY BRASIL INDUSTRIA DE;Container Service Tieman & Sohn;BR;1000642127;542PTE014NH0012;10;2000;19.10.2026;18.06.2026;MTO;2H;0;0.14;C.SCHNELL;0;0;;;N15221M BR
0001037070;A2056160;TE CONNECTIVITY BRASIL INDUSTRIA DE;Container Service Tieman & Sohn;BR;1000642128;542PTE025NH0139;10;3000;07.09.2026;18.06.2026;MTO;2H;0;0.25;C.SCHNELL;0;0;;;N15227M BR
0001037070;A2056160;TE CONNECTIVITY BRASIL INDUSTRIA DE;Container Service Tieman & Sohn;BR;1000642133;542PTE014NH0011;10;5000;07.09.2026;18.06.2026;MTO;2H;0;0.14;C.SCHNELL;0;0;;;N15222M BR
0001037070;A2056160;TE CONNECTIVITY BRASIL INDUSTRIA DE;Container Service Tieman & Sohn;BR;1000643563;542PTE014NH0011;10;3000;12.10.2026;30.06.2026;MTO;2H;0;0.14;C.SCHNELL;0;0;;;N15222M BR
0001037070;A2056160;TE CONNECTIVITY BRASIL INDUSTRIA DE;Container Service Tieman & Sohn;BR;1000643567;542PTE020NH0175;10;1000;12.10.2026;30.06.2026;MTO;2H;0;0.2;C.SCHNELL;0;0;;;N15225M BR
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000611964;542PTE014NH0006;130;1000;20.07.2026;21.05.2026;CON;2H;0;0.14;C.SCHNELL;0;0;;;N16792M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000611964;542PTE014NH0006;150;1000;17.08.2026;21.05.2026;CON;2H;0;0.14;C.SCHNELL;0;0;;;N16792M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000611964;542PTE014NH0006;170;1000;07.09.2026;21.05.2026;CON;2H;0;0.14;C.SCHNELL;0;0;;;N16792M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000611964;542PTE014NH0006;190;4000;28.09.2026;21.05.2026;CON;2H;0;0.14;C.SCHNELL;0;0;;;N16792M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000611965;542PTE014NH0011;130;1000;20.07.2026;13.05.2026;CON;2H;0;0.14;C.SCHNELL;0;0;;;N14845M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000611965;542PTE014NH0011;150;1000;03.08.2026;13.05.2026;CON;2H;0;0.14;C.SCHNELL;0;0;;;N14845M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000611965;542PTE014NH0011;170;1000;31.08.2026;13.05.2026;CON;2H;0;0.14;C.SCHNELL;0;0;;;N14845M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000611965;542PTE014NH0011;190;1000;21.09.2026;13.05.2026;CON;2H;0;0.14;C.SCHNELL;0;0;;;N14845M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000611966;542PTE025NH0153;130;2000;13.07.2026;05.05.2026;CON;2H;0;0.25;C.SCHNELL;0;1661;;;N16793M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000611966;542PTE025NH0153;150;1300;03.08.2026;05.05.2026;CON;2H;0;0.25;C.SCHNELL;0;0;;;N16793M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000611966;542PTE025NH0153;170;1300;21.09.2026;05.05.2026;CON;2H;0;0.25;C.SCHNELL;0;0;;;N16793M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000635920;542PTE015NH0056;10;1000;06.07.2026;10.05.2026;MTO;2H;0;0.15;C.SCHNELL;0;0;;;N16794M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000637896;542PTE020NH0025;10;6000;06.07.2026;22.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N14023M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000637896;542PTE020NH0025;30;6000;13.07.2026;22.05.2026;CON;2H;0;0.2;C.SCHNELL;17900;0;;;N14023M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000637896;542PTE020NH0025;50;6000;20.07.2026;22.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N14023M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000637896;542PTE020NH0025;70;6000;27.07.2026;22.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N14023M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000637896;542PTE020NH0025;90;6000;03.08.2026;22.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N14023M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000637896;542PTE020NH0025;110;6000;10.08.2026;22.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N14023M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000637896;542PTE020NH0025;130;6000;17.08.2026;22.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N14023M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000637896;542PTE020NH0025;150;6000;24.08.2026;22.05.2026;CON;2H;0;0.2;C.SCHNELL;0;0;;;N14023M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000642430;542PTE015NH0079;10;1000;21.09.2026;19.06.2026;MTO;2H;0;0.15;C.SCHNELL;0;0;;;N16818 BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000642431;542PTE015NH0056;10;1000;27.07.2026;19.06.2026;MTO;2H;0;0.15;C.SCHNELL;0;0;;;N16794M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000643561;542PTE015NH0056;10;1000;31.08.2026;30.06.2026;MTO;2H;0;0.15;C.SCHNELL;0;0;;;N16794M BE
0001030038;A2040476;TE Connectivity Belgium BV;DSV SOLUTIONS NV;BE;1000643562;542PTE015NH0056;10;1000;28.09.2026;30.06.2026;MTO;2H;0;0.15;C.SCHNELL;0;0;;;N16794M BE
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000619824;542ATL100NA0010;130;3500;20.07.2026;01.04.2026;CON;2B;0;1;P.GIATAGANEL;0;3711;;;N6353
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000619824;542ATL100NA0010;140;3000;27.07.2026;01.04.2026;CON;2B;0;1;P.GIATAGANEL;0;526;;;N6353
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000627417;542ATL030NA0070;60;5000;27.07.2026;18.03.2026;CON;2B;0;0.3;P.GIATAGANEL;1500;3239;;;N11506
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000627417;542ATL030NA0070;70;5000;03.08.2026;18.03.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N11506
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000627417;542ATL030NA0070;80;5000;10.08.2026;18.03.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N11506
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000627432;542ATL120NA0012;50;1600;20.07.2026;18.03.2026;CON;2B;0;1.2;P.GIATAGANEL;0;1809;;;N8953
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000627433;542ATL040NA0010;50;3500;20.07.2026;18.03.2026;CON;2B;0;0.4;P.GIATAGANEL;0;3446;;;N0441
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000627433;542ATL040NA0010;60;3500;13.07.2026;18.03.2026;CON;2B;0;0.4;P.GIATAGANEL;0;3440;;;N0441
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000627434;542ATV030NA0025;80;3300;27.07.2026;01.04.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N11230
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000627434;542ATV030NA0025;100;3300;03.08.2026;01.04.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N11230
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000627439;542ATL060NA0028;80;4200;20.07.2026;17.06.2026;CON;2B;0;0.6;P.GIATAGANEL;0;3997;;;N13849
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000627442;542ATV100NA0012;70;3300;20.07.2026;16.06.2026;CON;2B;0;1;P.GIATAGANEL;0;4104;;;N11576
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000635075;542PTV025NR0031;50;3000;13.07.2026;05.05.2026;CON;2R;-2888;0.25;P.GIATAGANEL;0;2888;;;N16720
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000635075;542PTV025NR0031;70;3000;20.07.2026;05.05.2026;CON;2R;0;0.25;P.GIATAGANEL;0;2886;;;N16720
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000635075;542PTV025NR0031;90;3000;10.08.2026;16.06.2026;CON;2R;0;0.25;P.GIATAGANEL;1800;904;;;N16720
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638421;542ATL030NA0001;10;10000;20.07.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;9963;;;N0240
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638421;542ATL030NA0001;20;7000;27.07.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;23280;0;;;N0240
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638421;542ATL030NA0001;30;10000;10.08.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N0240
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638421;542ATL030NA0001;40;10000;17.08.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N0240
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638421;542ATL030NA0001;50;10000;24.08.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N0240
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638421;542ATL030NA0001;60;10000;07.09.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N0240
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638421;542ATL030NA0001;70;10000;14.09.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N0240
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638421;542ATL030NA0001;80;10000;21.09.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N0240
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638428;542ATL030NA0002;10;20000;20.07.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;22770;11669;;;N0241
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638428;542ATL030NA0002;20;36000;27.07.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;48350;0;;;N0241
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638428;542ATL030NA0002;30;13000;03.08.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N0241
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638428;542ATL030NA0002;40;11000;10.08.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N0241
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638428;542ATL030NA0002;50;11000;17.08.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N0241
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638428;542ATL030NA0002;60;11000;24.08.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N0241
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638428;542ATL030NA0002;70;11000;31.08.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N0241
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638428;542ATL030NA0002;80;11000;07.09.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N0241
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638428;542ATL030NA0002;90;11000;14.09.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N0241
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638428;542ATL030NA0002;100;11000;21.09.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N0241
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638429;542ATL030NA0038;20;9000;20.07.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;9715;;;N5899
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638429;542ATL030NA0038;30;21000;27.07.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;20200;6475;;;N5899
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638429;542ATL030NA0038;40;15000;03.08.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;3700;0;;;N5899
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638429;542ATL030NA0038;50;15000;10.08.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N5899
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638429;542ATL030NA0038;60;15000;17.08.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N5899
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638429;542ATL030NA0038;70;15000;24.08.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N5899
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638429;542ATL030NA0038;80;15000;31.08.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N5899
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638429;542ATL030NA0038;90;15000;07.09.2026;27.05.2026;CON;2B;0;0.3;P.GIATAGANEL;0;0;;;N5899
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638430;542ATL035NA0056;10;35000;20.07.2026;27.05.2026;CON;2B;0;0.35;P.GIATAGANEL;40600;1268;;;N2866
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638430;542ATL035NA0056;20;35000;27.07.2026;27.05.2026;CON;2B;0;0.35;P.GIATAGANEL;40500;0;;;N2866
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638430;542ATL035NA0056;30;35000;03.08.2026;27.05.2026;CON;2B;0;0.35;P.GIATAGANEL;40000;0;;;N2866
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638430;542ATL035NA0056;40;40000;10.08.2026;27.05.2026;CON;2B;0;0.35;P.GIATAGANEL;0;0;;;N2866
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638430;542ATL035NA0056;50;40000;17.08.2026;27.05.2026;CON;2B;0;0.35;P.GIATAGANEL;0;0;;;N2866
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638430;542ATL035NA0056;60;40000;24.08.2026;27.05.2026;CON;2B;0;0.35;P.GIATAGANEL;0;0;;;N2866
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638430;542ATL035NA0056;70;40000;31.08.2026;27.05.2026;CON;2B;0;0.35;P.GIATAGANEL;0;0;;;N2866
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638430;542ATL035NA0056;80;40000;07.09.2026;27.05.2026;CON;2B;0;0.35;P.GIATAGANEL;0;0;;;N2866
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638430;542ATL035NA0056;90;40000;14.09.2026;27.05.2026;CON;2B;0;0.35;P.GIATAGANEL;0;0;;;N2866
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638434;542ATL100NA0011;20;6000;20.07.2026;27.05.2026;CON;2B;0;1;P.GIATAGANEL;19900;4147;;;N6354
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638434;542ATL100NA0011;30;4400;03.08.2026;27.05.2026;CON;2B;0;1;P.GIATAGANEL;0;0;;;N6354
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638434;542ATL100NA0011;40;4400;17.08.2026;27.05.2026;CON;2B;0;1;P.GIATAGANEL;0;0;;;N6354
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638434;542ATL100NA0011;50;4400;31.08.2026;27.05.2026;CON;2B;0;1;P.GIATAGANEL;0;0;;;N6354
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638434;542ATL100NA0011;60;4400;14.09.2026;27.05.2026;CON;2B;0;1;P.GIATAGANEL;0;0;;;N6354
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638435;542PTL025NR0032;10;7000;20.07.2026;27.05.2026;CON;2R;-5689;0.25;P.GIATAGANEL;0;7312;;;N7341
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638435;542PTL025NR0032;20;3000;27.07.2026;27.05.2026;CON;2R;0;0.25;P.GIATAGANEL;0;7327;;;N7341
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638435;542PTL025NR0032;30;5000;03.08.2026;27.05.2026;CON;2R;0;0.25;P.GIATAGANEL;0;6743;;;N7341
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638435;542PTL025NR0032;40;7000;10.08.2026;27.05.2026;CON;2R;0;0.25;P.GIATAGANEL;19047;1153;;;N7341
0001016702;0001016702;Swep Slovakia S.R.O;Swep Slovakia S.R.O;SK;1000638435;542PTL025NR0032;50;7000;17.08.2026;27.05.2026;CON;2R;0;0.25;P.GIATAGANEL;0;0;;;N7341
